category,status,stage,copy_relative_path,source_path,purpose,sha256
archived_generated_script,ARCHIVED_INVALID_DO_NOT_RUN,pre_hotspot_fix,03_旧错误路线生成脚本\rfpeptides_article_route_clean_20260623_stage1_N10000_L12_24_batch02\04_proteinmpnn_inputs\run_stage3B_proteinmpnn_only_site2_batch02_strict2.sh,C:\SH\fga_cyclic_peptide_design\results\_archived_invalid_site2_hotspot_mapping_20260716\affected_results\rfpeptides_article_route_clean_20260623_stage1_N10000_L12_24_batch02\04_proteinmpnn_inputs\run_stage3B_proteinmpnn_only_site2_batch02_strict2.sh,运行 Stage 3B ProteinMPNN-only 序列生成。,44502c824764df33b98b4439c335c9eefa8218bb71426d42ba43507c2d6c9405
archived_generated_script,ARCHIVED_INVALID_DO_NOT_RUN,pre_hotspot_fix,03_旧错误路线生成脚本\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\check_stage5_afcycdesign_protocol.sh,C:\SH\fga_cyclic_peptide_design\results\_archived_invalid_site2_hotspot_mapping_20260716\affected_results\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\check_stage5_afcycdesign_protocol.sh,Stage 5 协议、源码、参数和模板静态 preflight。,e96111b9077a34fc6ded0edd1081ff2dc4c7246e42669b21cf24b583b65cbc97
archived_generated_script,ARCHIVED_INVALID_DO_NOT_RUN,pre_hotspot_fix,03_旧错误路线生成脚本\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\prepare_pinned_colabdesign_gamma_source.sh,C:\SH\fga_cyclic_peptide_design\results\_archived_invalid_site2_hotspot_mapping_20260716\affected_results\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\prepare_pinned_colabdesign_gamma_source.sh,生成的路线 job/helper 脚本；结合路径和参数人工复核。,8c3054f2d9a04596a9a7e61e54e06d4b5e5ca6c9eafebfe48be845ef483c0ca5
archived_generated_script,ARCHIVED_INVALID_DO_NOT_RUN,pre_hotspot_fix,03_旧错误路线生成脚本\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\prepare_stage5_afcycdesign_python_overlay.sh,C:\SH\fga_cyclic_peptide_design\results\_archived_invalid_site2_hotspot_mapping_20260716\affected_results\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\prepare_stage5_afcycdesign_python_overlay.sh,运行 Stage 5A independent-recovery prediction job/master。,a346552fe730226ada6c150e38372510e720bde7952666f6c191f38220009daa
archived_generated_script,ARCHIVED_INVALID_DO_NOT_RUN,pre_hotspot_fix,03_旧错误路线生成脚本\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_01_batch01_RFpep_Site_2_3254_seed00.sh,C:\SH\fga_cyclic_peptide_design\results\_archived_invalid_site2_hotspot_mapping_20260716\affected_results\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_01_batch01_RFpep_Site_2_3254_seed00.sh,运行 Stage 5A independent-recovery prediction job/master。,21bb57d2089ff7275720338898b5ef4828b27c6cf26e017536efab98bbae5964
archived_generated_script,ARCHIVED_INVALID_DO_NOT_RUN,pre_hotspot_fix,03_旧错误路线生成脚本\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_01_batch01_RFpep_Site_2_3254_seed01.sh,C:\SH\fga_cyclic_peptide_design\results\_archived_invalid_site2_hotspot_mapping_20260716\affected_results\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_01_batch01_RFpep_Site_2_3254_seed01.sh,运行 Stage 5A independent-recovery prediction job/master。,d1099440082a2c42aa585e8b686eced4bfe907ecfa052d1c92b694895278bd82
archived_generated_script,ARCHIVED_INVALID_DO_NOT_RUN,pre_hotspot_fix,03_旧错误路线生成脚本\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_01_batch01_RFpep_Site_2_3254_seed02.sh,C:\SH\fga_cyclic_peptide_design\results\_archived_invalid_site2_hotspot_mapping_20260716\affected_results\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_01_batch01_RFpep_Site_2_3254_seed02.sh,运行 Stage 5A independent-recovery prediction job/master。,57987e645215a9499e1f118599032bd7f3d0fa616ea2f671b5d368de71e33943
archived_generated_script,ARCHIVED_INVALID_DO_NOT_RUN,pre_hotspot_fix,03_旧错误路线生成脚本\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_01_batch01_RFpep_Site_2_3254_seed03.sh,C:\SH\fga_cyclic_peptide_design\results\_archived_invalid_site2_hotspot_mapping_20260716\affected_results\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_01_batch01_RFpep_Site_2_3254_seed03.sh,运行 Stage 5A independent-recovery prediction job/master。,9e59fb506ad3bed5b40d1573548c178daa0465bbbbd67623b30fccfe7f1a1176
archived_generated_script,ARCHIVED_INVALID_DO_NOT_RUN,pre_hotspot_fix,03_旧错误路线生成脚本\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_01_batch01_RFpep_Site_2_3254_seed04.sh,C:\SH\fga_cyclic_peptide_design\results\_archived_invalid_site2_hotspot_mapping_20260716\affected_results\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_01_batch01_RFpep_Site_2_3254_seed04.sh,运行 Stage 5A independent-recovery prediction job/master。,a3f63df956a8421f5637172f227d03ece1013abaa99042134e6589eebd445176
archived_generated_script,ARCHIVED_INVALID_DO_NOT_RUN,pre_hotspot_fix,03_旧错误路线生成脚本\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_02_batch01_RFpep_Site_2_2193_seed00.sh,C:\SH\fga_cyclic_peptide_design\results\_archived_invalid_site2_hotspot_mapping_20260716\affected_results\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_02_batch01_RFpep_Site_2_2193_seed00.sh,运行 Stage 5A independent-recovery prediction job/master。,266af52c57ec7a5e4ca6f59551e388936bee99e6155b995c92d8590b563eec97
archived_generated_script,ARCHIVED_INVALID_DO_NOT_RUN,pre_hotspot_fix,03_旧错误路线生成脚本\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_02_batch01_RFpep_Site_2_2193_seed01.sh,C:\SH\fga_cyclic_peptide_design\results\_archived_invalid_site2_hotspot_mapping_20260716\affected_results\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_02_batch01_RFpep_Site_2_2193_seed01.sh,运行 Stage 5A independent-recovery prediction job/master。,273d64113da8021c5c1d9f11c0bbdebbadf15eefad039372a9d07d164f11d70d
archived_generated_script,ARCHIVED_INVALID_DO_NOT_RUN,pre_hotspot_fix,03_旧错误路线生成脚本\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_02_batch01_RFpep_Site_2_2193_seed02.sh,C:\SH\fga_cyclic_peptide_design\results\_archived_invalid_site2_hotspot_mapping_20260716\affected_results\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_02_batch01_RFpep_Site_2_2193_seed02.sh,运行 Stage 5A independent-recovery prediction job/master。,3ea9c2167f07f815a9f9601f1e3aaa01b6af0eacb9ffe7e4b954e2e31a80b66d
archived_generated_script,ARCHIVED_INVALID_DO_NOT_RUN,pre_hotspot_fix,03_旧错误路线生成脚本\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_02_batch01_RFpep_Site_2_2193_seed03.sh,C:\SH\fga_cyclic_peptide_design\results\_archived_invalid_site2_hotspot_mapping_20260716\affected_results\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_02_batch01_RFpep_Site_2_2193_seed03.sh,运行 Stage 5A independent-recovery prediction job/master。,1d04aedd06c970ecc04fbc5d9ad5912b8c66f7d9537d9f8d35e6bb346d61eae1
archived_generated_script,ARCHIVED_INVALID_DO_NOT_RUN,pre_hotspot_fix,03_旧错误路线生成脚本\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_02_batch01_RFpep_Site_2_2193_seed04.sh,C:\SH\fga_cyclic_peptide_design\results\_archived_invalid_site2_hotspot_mapping_20260716\affected_results\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_02_batch01_RFpep_Site_2_2193_seed04.sh,运行 Stage 5A independent-recovery prediction job/master。,e3a0f6252cacfca425395aed8bbd8f94202da9906e1caaaaad2386f671cb6f8a
archived_generated_script,ARCHIVED_INVALID_DO_NOT_RUN,pre_hotspot_fix,03_旧错误路线生成脚本\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_03_batch01_RFpep_Site_2_9132_seed00.sh,C:\SH\fga_cyclic_peptide_design\results\_archived_invalid_site2_hotspot_mapping_20260716\affected_results\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_03_batch01_RFpep_Site_2_9132_seed00.sh,运行 Stage 5A independent-recovery prediction job/master。,2cb9e68f0b189615d370c77915c840b9b5c29a8ad2faebe91b6d6c30a49828eb
archived_generated_script,ARCHIVED_INVALID_DO_NOT_RUN,pre_hotspot_fix,03_旧错误路线生成脚本\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_03_batch01_RFpep_Site_2_9132_seed01.sh,C:\SH\fga_cyclic_peptide_design\results\_archived_invalid_site2_hotspot_mapping_20260716\affected_results\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_03_batch01_RFpep_Site_2_9132_seed01.sh,运行 Stage 5A independent-recovery prediction job/master。,50af0e881b6a89f52a15d2eec0bc6d0d9975208fde6b43b7c624adfe8f94fe15
archived_generated_script,ARCHIVED_INVALID_DO_NOT_RUN,pre_hotspot_fix,03_旧错误路线生成脚本\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_03_batch01_RFpep_Site_2_9132_seed02.sh,C:\SH\fga_cyclic_peptide_design\results\_archived_invalid_site2_hotspot_mapping_20260716\affected_results\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_03_batch01_RFpep_Site_2_9132_seed02.sh,运行 Stage 5A independent-recovery prediction job/master。,052f01e116b23e5de1c254f7c1bcd3744104ad9b1116e4497008522e6f07ff11
archived_generated_script,ARCHIVED_INVALID_DO_NOT_RUN,pre_hotspot_fix,03_旧错误路线生成脚本\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_03_batch01_RFpep_Site_2_9132_seed03.sh,C:\SH\fga_cyclic_peptide_design\results\_archived_invalid_site2_hotspot_mapping_20260716\affected_results\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_03_batch01_RFpep_Site_2_9132_seed03.sh,运行 Stage 5A independent-recovery prediction job/master。,ac7ab637eca1468af3b02edcbf01559261a8bbfd7ba8303448921fc88d65a4c1
archived_generated_script,ARCHIVED_INVALID_DO_NOT_RUN,pre_hotspot_fix,03_旧错误路线生成脚本\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_03_batch01_RFpep_Site_2_9132_seed04.sh,C:\SH\fga_cyclic_peptide_design\results\_archived_invalid_site2_hotspot_mapping_20260716\affected_results\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_03_batch01_RFpep_Site_2_9132_seed04.sh,运行 Stage 5A independent-recovery prediction job/master。,fb86b56f0c3ec29ebd36189a5f9dade54e7a84ece9ba8198e25259a2449ec32a
archived_generated_script,ARCHIVED_INVALID_DO_NOT_RUN,pre_hotspot_fix,03_旧错误路线生成脚本\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_04_batch02_RFpep_Site_2_1518_seed00.sh,C:\SH\fga_cyclic_peptide_design\results\_archived_invalid_site2_hotspot_mapping_20260716\affected_results\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_04_batch02_RFpep_Site_2_1518_seed00.sh,运行 Stage 5A independent-recovery prediction job/master。,27616ae6a88bc743099a9ffd97e9e7c812268893e81f5d677ce9aaacb2c287e8
archived_generated_script,ARCHIVED_INVALID_DO_NOT_RUN,pre_hotspot_fix,03_旧错误路线生成脚本\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_04_batch02_RFpep_Site_2_1518_seed01.sh,C:\SH\fga_cyclic_peptide_design\results\_archived_invalid_site2_hotspot_mapping_20260716\affected_results\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_04_batch02_RFpep_Site_2_1518_seed01.sh,运行 Stage 5A independent-recovery prediction job/master。,ac1fda6bc82c4175f910eec1bc1effdfb5a5451a794502caaff8e528f62b041f
archived_generated_script,ARCHIVED_INVALID_DO_NOT_RUN,pre_hotspot_fix,03_旧错误路线生成脚本\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_04_batch02_RFpep_Site_2_1518_seed02.sh,C:\SH\fga_cyclic_peptide_design\results\_archived_invalid_site2_hotspot_mapping_20260716\affected_results\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_04_batch02_RFpep_Site_2_1518_seed02.sh,运行 Stage 5A independent-recovery prediction job/master。,494659062605edc0680abd82971c66f8e767e02fdd14f003712470a53dad29fb
archived_generated_script,ARCHIVED_INVALID_DO_NOT_RUN,pre_hotspot_fix,03_旧错误路线生成脚本\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_04_batch02_RFpep_Site_2_1518_seed03.sh,C:\SH\fga_cyclic_peptide_design\results\_archived_invalid_site2_hotspot_mapping_20260716\affected_results\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_04_batch02_RFpep_Site_2_1518_seed03.sh,运行 Stage 5A independent-recovery prediction job/master。,916be111c80aaf39418ea116c389f4f6354a42febad3d5dc8415990d90fdbe90
archived_generated_script,ARCHIVED_INVALID_DO_NOT_RUN,pre_hotspot_fix,03_旧错误路线生成脚本\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_04_batch02_RFpep_Site_2_1518_seed04.sh,C:\SH\fga_cyclic_peptide_design\results\_archived_invalid_site2_hotspot_mapping_20260716\affected_results\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_04_batch02_RFpep_Site_2_1518_seed04.sh,运行 Stage 5A independent-recovery prediction job/master。,dc5f539345a551217b5a5d66ebbe0ef19ec775481406dfc7c59fbd862b9d303f
archived_generated_script,ARCHIVED_INVALID_DO_NOT_RUN,pre_hotspot_fix,03_旧错误路线生成脚本\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_05_batch02_RFpep_Site_2_5529_seed00.sh,C:\SH\fga_cyclic_peptide_design\results\_archived_invalid_site2_hotspot_mapping_20260716\affected_results\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_05_batch02_RFpep_Site_2_5529_seed00.sh,运行 Stage 5A independent-recovery prediction job/master。,c566f71ccbcf7efc2d61e8c9a73ca78afdd080a4a939bc00f6d0ed0f3b127fc8
archived_generated_script,ARCHIVED_INVALID_DO_NOT_RUN,pre_hotspot_fix,03_旧错误路线生成脚本\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_05_batch02_RFpep_Site_2_5529_seed01.sh,C:\SH\fga_cyclic_peptide_design\results\_archived_invalid_site2_hotspot_mapping_20260716\affected_results\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_05_batch02_RFpep_Site_2_5529_seed01.sh,运行 Stage 5A independent-recovery prediction job/master。,f179ddc9f7944d2d5bd6337cd5b114dc1b8b3faaefb38dca25a7a06d870d36b4
archived_generated_script,ARCHIVED_INVALID_DO_NOT_RUN,pre_hotspot_fix,03_旧错误路线生成脚本\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_05_batch02_RFpep_Site_2_5529_seed02.sh,C:\SH\fga_cyclic_peptide_design\results\_archived_invalid_site2_hotspot_mapping_20260716\affected_results\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_05_batch02_RFpep_Site_2_5529_seed02.sh,运行 Stage 5A independent-recovery prediction job/master。,c637d6e1222e5e052cc7059aa744b1cee2046ca0b55239773d3cccfb8d1f2591
archived_generated_script,ARCHIVED_INVALID_DO_NOT_RUN,pre_hotspot_fix,03_旧错误路线生成脚本\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_05_batch02_RFpep_Site_2_5529_seed03.sh,C:\SH\fga_cyclic_peptide_design\results\_archived_invalid_site2_hotspot_mapping_20260716\affected_results\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_05_batch02_RFpep_Site_2_5529_seed03.sh,运行 Stage 5A independent-recovery prediction job/master。,ac0cb1803b40b3a5320b149b5e0ab51790b86e2e20277c8b9f0dad1aaf212468
archived_generated_script,ARCHIVED_INVALID_DO_NOT_RUN,pre_hotspot_fix,03_旧错误路线生成脚本\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_05_batch02_RFpep_Site_2_5529_seed04.sh,C:\SH\fga_cyclic_peptide_design\results\_archived_invalid_site2_hotspot_mapping_20260716\affected_results\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_S5_05_batch02_RFpep_Site_2_5529_seed04.sh,运行 Stage 5A independent-recovery prediction job/master。,93fb532d563e205121f6ec5edfcdd6175f224cc5508322618ca61be401973c03
archived_generated_script,ARCHIVED_INVALID_DO_NOT_RUN,pre_hotspot_fix,03_旧错误路线生成脚本\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_stage5_afcycdesign_independent_recovery_all.sh,C:\SH\fga_cyclic_peptide_design\results\_archived_invalid_site2_hotspot_mapping_20260716\affected_results\rfpeptides_article_route_clean_20260623_stage5_batch01_batch02\07_structure_validation\jobs\run_stage5_afcycdesign_independent_recovery_all.sh,运行 Stage 5A independent-recovery prediction job/master。,592e2b1b54d62034b9e94d96ae85295549e9c7760071252f276ba06d24c07314
archived_generated_script,ARCHIVED_INVALID_DO_NOT_RUN,pre_hotspot_fix,03_旧错误路线生成脚本\rfpeptides_article_route_clean_20260623_stage5A_v2_batch01_batch02\07_structure_validation\jobs\check_stage5_afcycdesign_protocol.sh,C:\SH\fga_cyclic_peptide_design\results\_archived_invalid_site2_hotspot_mapping_20260716\affected_results\rfpeptides_article_route_clean_20260623_stage5A_v2_batch01_batch02\07_structure_validation\jobs\check_stage5_afcycdesign_protocol.sh,Stage 5 协议、源码、参数和模板静态 preflight。,e96111b9077a34fc6ded0edd1081ff2dc4c7246e42669b21cf24b583b65cbc97
archived_generated_script,ARCHIVED_INVALID_DO_NOT_RUN,pre_hotspot_fix,03_旧错误路线生成脚本\rfpeptides_article_route_clean_20260623_stage5A_v2_batch01_batch02\07_structure_validation\jobs\prepare_pinned_colabdesign_gamma_source.sh,C:\SH\fga_cyclic_peptide_design\results\_archived_invalid_site2_hotspot_mapping_20260716\affected_results\rfpeptides_article_route_clean_20260623_stage5A_v2_batch01_batch02\07_structure_validation\jobs\prepare_pinned_colabdesign_gamma_source.sh,生成的路线 job/helper 脚本；结合路径和参数人工复核。,8c3054f2d9a04596a9a7e61e54e06d4b5e5ca6c9eafebfe48be845ef483c0ca5
archived_generated_script,ARCHIVED_INVALID_DO_NOT_RUN,pre_hotspot_fix,03_旧错误路线生成脚本\rfpeptides_article_route_clean_20260623_stage5A_v2_batch01_batch02\07_structure_validation\jobs\prepare_stage5_afcycdesign_python_overlay.sh,C:\SH\fga_cyclic_peptide_design\results\_archived_invalid_site2_hotspot_mapping_20260716\affected_results\rfpeptides_article_route_clean_20260623_stage5A_v2_batch01_batch02\07_structure_validation\jobs\prepare_stage5_afcycdesign_python_overlay.sh,运行 Stage 5A independent-recovery prediction job/master。,a346552fe730226ada6c150e38372510e720bde7952666f6c191f38220009daa
archived_generated_script,ARCHIVED_INVALID_DO_NOT_RUN,pre_hotspot_fix,03_旧错误路线生成脚本\rfpeptides_article_route_clean_20260623_stage5A_v2_batch01_batch02\07_structure_validation\jobs\run_S5V2_01_batch01_RFpep_Site_2_3254_seq1547430a_prot8d9f73ff_seed00.sh,C:\SH\fga_cyclic_peptide_design\results\_archived_invalid_site2_hotspot_mapping_20260716\affected_results\rfpeptides_article_route_clean_20260623_stage5A_v2_batch01_batch02\07_structure_validation\jobs\run_S5V2_01_batch01_RFpep_Site_2_3254_seq1547430a_prot8d9f73ff_seed00.sh,运行 Stage 5A independent-recovery prediction job/master。,878e9735d0f66fa2e54ba7fb554a2884c379c9f1f36696cbf9ccc3a1da249a59
archived_generated_script,ARCHIVED_INVALID_DO_NOT_RUN,pre_hotspot_fix,03_旧错误路线生成脚本\rfpeptides_article_route_clean_20260623_stage5A_v2_batch01_batch02\07_structure_validation\jobs\run_S5V2_01_batch01_RFpep_Site_2_3254_seq1547430a_prot8d9f73ff_seed01.sh,C:\SH\fga_cyclic_peptide_design\results\_archived_invalid_site2_hotspot_mapping_20260716\affected_results\rfpeptides_article_route_clean_20260623_stage5A_v2_batch01_batch02\07_structure_validation\jobs\run_S5V2_01_batch01_RFpep_Site_2_3254_seq1547430a_prot8d9f73ff_seed01.sh,运行 Stage 5A independent-recovery prediction job/master。,c2052f0a14002f3a92093eaac536eeae6401f2f58f6f459f21a15d437f860f96
archived_generated_script,ARCHIVED_INVALID_DO_NOT_RUN,pre_hotspot_fix,03_旧错误路线生成脚本\rfpeptides_article_route_clean_20260623_stage5A_v2_batch01_batch02\07_structure_validation\jobs\run_S5V2_01_batch01_RFpep_Site_2_3254_seq1547430a_prot8d9f73ff_seed02.sh,C:\SH\fga_cyclic_peptide_design\results\_archived_invalid_site2_hotspot_mapping_20260716\affected_results\rfpeptides_article_route_clean_20260623_stage5A_v2_batch01_batch02\07_structure_validation\jobs\run_S5V2_01_batch01_RFpep_Site_2_3254_seq1547430a_prot8d9f73ff_seed02.sh,运行 Stage 5A independent-recovery prediction job/master。,c7479a006ef9a7106fc09cd4d49604c903c2e49e028ce3a624e5f3a706e85173
archived_generated_script,ARCHIVED_INVALID_DO_NOT_RUN,pre_hotspot_fix,03_旧错误路线生成脚本\rfpeptides_article_route_clean_20260623_stage5A_v2_batch01_batch02\07_structure_validation\jobs\run_S5V2_01_batch01_RFpep_Site_2_3254_seq1547430a_prot8d9f73ff_seed03.sh,C:\SH\fga_cyclic_peptide_design\results\_archived_invalid_site2_hotspot_mapping_20260716\affected_results\rfpeptides_article_route_clean_20260623_stage5A_v2_batch01_batch02\07_structure_validation\jobs\run_S5V2_01_batch01_RFpep_Site_2_3254_seq1547430a_prot8d9f73ff_seed03.sh,运行 Stage 5A independent-recovery prediction job/master。,a758520f2ea9303937268c8f734c8f01590b46a3b595e239bdae10989d4f8bb9
archived_generated_script,ARCHIVED_INVALID_DO_NOT_RUN,pre_hotspot_fix,03_旧错误路线生成脚本\rfpeptides_article_route_clean_20260623_stage5A_v2_batch01_batch02\07_structure_validation\jobs\run_S5V2_01_batch01_RFpep_Site_2_3254_seq1547430a_prot8d9f73ff_seed04.sh,C:\SH\fga_cyclic_peptide_design\results\_archived_invalid_site2_hotspot_mapping_20260716\affected_results\rfpeptides_article_route_clean_20260623_stage5A_v2_batch01_batch02\07_structure_validation\jobs\run_S5V2_01_batch01_RFpep_Site_2_3254_seq1547430a_prot8d9f73ff_seed04.sh,运行 Stage 5A independent-recovery prediction job/master。,b8fd9656c42e0814feee539c2275dc4c6e1c8e5bba9ec5f99bef462f39871228
archived_generated_script,ARCHIVED_INVALID_DO_NOT_RUN,pre_hotspot_fix,03_旧错误路线生成脚本\rfpeptides_article_route_clean_20260623_stage5A_v2_batch01_batch02\07_structure_validation\jobs\run_S5V2_02_batch01_RFpep_Site_2_2193_seq4e9c5740_prot8d9f73ff_seed00.sh,C:\SH\fga_cyclic_peptide_design\results\_archived_invalid_site2_hotspot_mapping_20260716\affected_results\rfpeptides_article_route_clean_20260623_stage5A_v2_batch01_batch02\07_structure_validation\jobs\run_S5V2_02_batch01_RFpep_Site_2_2193_seq4e9c5740_prot8d9f73ff_seed00.sh,运行 Stage 5A independent-recovery prediction job/master。,f758fc02c457a1624d7630d4f02c84dddb74ba61e616469c42017a6523fc3b37
archived_generated_script,ARCHIVED_INVALID_DO_NOT_RUN,pre_hotspot_fix,03_旧错误路线生成脚本\rfpeptides_article_route_clean_20260623_stage5A_v2_batch01_batch02\07_structure_validation\jobs\run_S5V2_02_batch01_RFpep_Site_2_2193_seq4e9c5740_prot8d9f73ff_seed01.sh,C:\SH\fga_cyclic_peptide_design\results\_archived_invalid_site2_hotspot_mapping_20260716\affected_results\rfpeptides_article_route_clean_20260623_stage5A_v2_batch01_batch02\07_structure_validation\jobs\run_S5V2_02_batch01_RFpep_Site_2_2193_seq4e9c5740_prot8d9f73ff_seed01.sh,运行 Stage 5A independent-recovery prediction job/master。,9ff8b948de604dbd50adf52e13251761d0a9a7e0c5b93611b2bda6cbb46e266b
archived_generated_script,ARCHIVED_INVALID_DO_NOT_RUN,pre_hotspot_fix,03_旧错误路线生成脚本\rfpeptides_article_route_clean_20260623_stage5A_v2_batch01_batch02\07_structure_validation\jobs\run_S5V2_02_batch01_RFpep_Site_2_2193_seq4e9c5740_prot8d9f73ff_seed02.sh,C:\SH\fga_cyclic_peptide_design\results\_archived_invalid_site2_hotspot_mapping_20260716\affected_results\rfpeptides_article_route_clean_20260623_stage5A_v2_batch01_batch02\07_structure_validation\jobs\run_S5V2_02_batch01_RFpep_Site_2_2193_seq4e9c5740_prot8d9f73ff_seed02.sh,运行 Stage 5A independent-recovery prediction job/master。,ea169e8fd0dda1d15fc5d3c5421e5e7738e971d8dec8096ff8935dd17a837359
archived_generated_script,ARCHIVED_INVALID_DO_NOT_RUN,pre_hotspot_fix,03_旧错误路线生成脚本\rfpeptides_article_route_clean_20260623_stage5A_v2_batch01_batch02\07_structure_validation\jobs\run_S5V2_02_batch01_RFpep_Site_2_2193_seq4e9c5740_prot8d9f73ff_seed03.sh,C:\SH\fga_cyclic_peptide_design\results\_archived_invalid_site2_hotspot_mapping_20260716\affected_results\rfpeptides_article_route_clean_20260623_stage5A_v2_batch01_batch02\07_structure_validation\jobs\run_S5V2_02_batch01_RFpep_Site_2_2193_seq4e9c5740_prot8d9f73ff_seed03.sh,运行 Stage 5A independent-recovery prediction job/master。,2c709dbf305992ce48fb880557d145ea06e529f10199ffd9c8dd0b6736df6956
